user_id,total_orders,total_items,total_revenue,avg_basket_size,reorder_rate,first_order_date,last_order_date,recency_days,frequency,monetary
99685,14,81,6305.68,5.79,0.4567901234567901,2023-04-28,2023-10-22,365,14,6305.68
99702,7,77,7049.45,11.0,0.35064935064935066,2023-08-31,2023-12-16,310,7,7049.45
99719,4,111,8766.46,27.75,0.5495495495495496,2023-07-19,2023-08-16,432,4,8766.46
99722,9,64,3779.26,7.11,0.46875,2023-01-23,2023-03-23,578,9,3779.26
99727,99,1302,86740.8,13.15,0.794162826420891,2023-05-02,2024-02-27,237,99,86740.8
99728,17,256,16276.23,15.06,0.50390625,2023-08-17,2024-03-05,230,17,16276.23
99731,15,119,6295.35,7.93,0.6050420168067226,2023-08-12,2023-11-02,354,15,6295.35
99733,3,44,3264.35,14.67,0.18181818181818182,2023-10-13,2023-11-20,336,3,3264.35
99734,7,42,3617.15,6.0,0.21428571428571427,2023-10-21,2024-03-02,233,7,3617.15
99740,4,47,3936.65,11.75,0.48936170212765956,2023-08-18,2023-10-21,366,4,3936.65
99751,18,44,7408.53,2.44,0.75,2023-06-13,2023-11-12,344,18,7408.53
99767,10,171,10789.85,17.1,0.3567251461988304,2023-06-19,2024-01-12,283,10,10789.85
99776,25,226,18584.18,9.04,0.27876106194690264,2023-02-06,2023-11-05,351,25,18584.18
99803,10,98,7134.11,9.8,0.21428571428571427,2023-03-01,2023-08-15,433,10,7134.11
99805,99,1108,74015.28,11.19,0.7788808664259927,2023-10-20,2024-10-15,6,99,74015.28
99808,12,165,8844.13,13.75,0.3515151515151515,2023-05-31,2023-08-09,439,12,8844.13
99811,4,28,2618.85,7.0,0.0,2023-03-16,2023-03-30,571,4,2618.85
99813,19,244,16561.23,12.84,0.7090163934426229,2023-07-15,2024-05-09,165,19,16561.23
99864,9,83,5803.06,9.22,0.37349397590361444,2023-03-02,2023-05-29,511,9,5803.06
99874,7,35,2414.58,5.0,0.2857142857142857,2023-04-20,2023-08-10,438,7,2414.58
99878,31,58,4613.64,1.87,0.5862068965517241,2023-04-27,2024-03-05,230,31,4613.64
99905,3,38,2940.35,12.67,0.18421052631578946,2023-01-17,2023-02-20,609,3,2940.35
99908,10,70,3584.92,7.0,0.6571428571428571,2023-10-02,2024-02-23,241,10,3584.92
99912,38,150,8453.03,3.95,0.8,2023-08-17,2024-05-21,153,38,8453.03
99967,22,359,27565.99,16.32,0.4986072423398329,2023-06-28,2024-02-27,237,22,27565.99
99968,7,81,7330.51,11.57,0.2962962962962963,2023-04-14,2023-07-06,473,7,7330.51
99984,23,79,4891.36,3.43,0.7215189873417721,2023-07-10,2024-06-09,134,23,4891.36
99986,8,88,8253.55,11.0,0.25,2023-09-26,2024-02-12,252,8,8253.55
99989,10,84,6407.68,8.4,0.5476190476190477,2023-07-05,2023-12-15,311,10,6407.68
99992,10,56,4954.94,5.6,0.32142857142857145,2023-07-12,2024-01-20,275,10,4954.94
100007,6,44,3660.45,7.33,0.4772727272727273,2023-08-19,2023-11-02,354,6,3660.45
100017,19,185,15334.14,9.74,0.6054054054054054,2023-02-06,2023-11-21,335,19,15334.14
100028,3,16,2001.33,5.33,0.125,2023-04-23,2023-05-30,510,3,2001.33
100035,13,97,7559.06,7.46,0.2268041237113402,2023-04-20,2023-11-10,346,13,7559.06
100039,13,74,6854.64,5.69,0.25675675675675674,2023-03-25,2023-09-20,397,13,6854.64
100046,65,867,73440.11,13.34,0.6828143021914648,2023-06-18,2024-04-09,195,65,73440.11
100076,14,95,7921.35,6.79,0.3894736842105263,2023-01-18,2023-09-16,401,14,7921.35
100078,19,307,28484.02,16.16,0.5700325732899023,2023-08-08,2024-04-22,182,19,28484.02
100088,4,32,2057.11,8.0,0.25,2023-04-16,2023-05-05,535,4,2057.11
100095,10,87,8581.1,8.7,0.41379310344827586,2023-10-24,2024-03-09,226,10,8581.1
100097,11,313,24886.61,28.45,0.7476038338658147,2023-04-06,2023-12-04,322,11,24886.61
100110,16,210,21083.94,13.12,0.2904761904761905,2023-03-01,2023-10-26,361,16,21083.94
100120,5,6,690.3199999999999,1.2,0.5,2023-09-10,2023-12-27,299,5,690.32
100122,27,679,45140.59,25.15,0.7437407952871871,2023-01-31,2023-12-28,298,27,45140.59
100127,10,26,2247.86,2.6,0.34615384615384615,2023-06-06,2023-11-17,339,10,2247.86
100133,4,46,3464.81,11.5,0.2391304347826087,2023-09-25,2023-12-06,320,4,3464.81
100161,24,188,14027.95,7.83,0.6436170212765957,2023-05-29,2023-10-21,366,24,14027.95
100164,11,142,10189.52,12.91,0.5140845070422535,2023-05-23,2023-10-13,374,11,10189.52
100165,43,376,29056.98,8.74,0.598404255319149,2023-08-17,2024-08-07,75,43,29056.98
100171,5,18,1532.13,3.6,0.2222222222222222,2023-02-22,2023-06-06,503,5,1532.13
100178,13,95,8651.2,7.31,0.2,2023-09-09,2024-03-30,205,13,8651.2
100200,3,51,3635.41,17.0,0.2549019607843137,2023-10-21,2023-12-06,320,3,3635.41
100213,6,82,5780.42,13.67,0.18292682926829268,2023-06-12,2023-08-22,426,6,5780.42
100216,8,42,3295.31,5.25,0.047619047619047616,2023-09-10,2023-12-13,313,8,3295.31
100218,7,67,3973.3,9.57,0.5074626865671642,2023-10-02,2024-02-15,249,7,3973.3
100223,18,561,47953.25,31.17,0.7023172905525846,2023-02-18,2023-09-25,392,18,47953.25
100227,7,134,14199.72,19.14,0.47761194029850745,2023-01-24,2023-03-11,590,7,14199.72
100234,3,76,5788.57,25.33,0.11842105263157894,2023-03-03,2023-05-02,538,3,5788.57
100241,3,31,2521.94,10.33,0.03225806451612903,2023-10-27,2023-11-11,345,3,2521.94
100242,5,45,3615.21,9.0,0.3333333333333333,2023-04-24,2023-05-09,531,5,3615.21
100267,15,58,3282.35,3.87,0.7931034482758621,2023-05-27,2023-09-01,416,15,3282.35
100280,13,284,20140.03,21.85,0.46830985915492956,2023-05-07,2023-08-07,441,13,20140.03
100293,7,174,17514.45,24.86,0.7011494252873564,2023-05-29,2023-10-28,359,7,17514.45
100304,47,366,22147.23,7.79,0.7704918032786885,2023-03-09,2023-12-07,319,47,22147.23
100306,10,49,2721.2,4.9,0.5510204081632653,2023-06-25,2023-11-20,336,10,2721.2
100309,3,33,2932.5,11.0,0.0,2023-07-25,2023-09-23,394,3,2932.5
100311,35,216,13100.43,6.17,0.6759259259259259,2023-06-16,2024-03-04,231,35,13100.43
100325,99,1011,76287.35,10.21,0.5895153313550939,2023-05-09,2024-02-06,258,99,76287.35
100326,3,38,3405.66,12.67,0.02631578947368421,2023-08-02,2023-08-30,418,3,3405.66
100329,44,341,30034.02,7.75,0.7565982404692082,2023-01-17,2023-07-02,477,44,30034.02
100333,63,532,48968.74,8.44,0.6992481203007519,2023-09-09,2024-08-17,65,63,48968.74
100349,10,178,14406.58,17.8,0.33146067415730335,2023-10-15,2024-04-02,202,10,14406.58
100350,16,22,2021.88,1.38,0.5,2023-03-02,2023-09-16,401,16,2021.88
100359,38,542,37419.88,14.26,0.7158671586715867,2023-06-14,2024-05-27,147,38,37419.88
100360,18,123,12860.83,6.83,0.5040650406504065,2023-03-03,2023-11-28,328,18,12860.83
100364,41,246,18489.74,6.0,0.8821138211382114,2023-08-26,2024-06-01,142,41,18489.74
100374,22,211,20842.86,9.59,0.4786729857819905,2023-03-16,2024-01-30,265,22,20842.86
100386,31,465,30448.68,15.0,0.567741935483871,2023-02-16,2023-11-14,342,31,30448.68
100392,14,73,6435.44,5.21,0.2328767123287671,2023-10-23,2024-05-28,146,14,6435.44
100399,8,88,6271.64,11.0,0.3977272727272727,2023-08-14,2023-12-19,307,8,6271.64
100405,18,227,15730.41,12.61,0.44493392070484583,2023-10-20,2024-06-21,122,18,15730.41
100417,8,115,7538.86,14.38,0.46956521739130436,2023-09-20,2024-03-06,229,8,7538.86
100428,11,161,12502.34,14.64,0.5341614906832298,2023-10-03,2024-05-05,169,11,12502.34
100433,8,40,3867.98,5.0,0.5,2023-05-03,2023-06-21,488,8,3867.98
100437,20,148,15035.22,7.4,0.38513513513513514,2023-07-06,2024-04-13,191,20,15035.22
100464,5,47,2993.83,9.4,0.3829787234042553,2023-04-02,2023-05-26,514,5,2993.83
100477,9,118,11086.41,13.11,0.5423728813559322,2023-09-19,2024-03-06,229,9,11086.41
100483,34,177,12139.17,5.21,0.7570621468926554,2023-10-01,2024-09-19,32,34,12139.17
100488,28,362,24117.21,12.93,0.6933701657458563,2023-09-15,2024-07-04,109,28,24117.21
100502,7,51,5749.5199999999995,7.29,0.5098039215686274,2023-07-28,2023-10-14,373,7,5749.52
100517,5,37,2433.7999999999997,7.4,0.4594594594594595,2023-10-12,2024-01-04,291,5,2433.8
100519,11,283,21269.12,25.73,0.7208480565371025,2023-03-07,2023-05-05,535,11,21269.12
100520,14,129,13195.66,9.21,0.17829457364341086,2023-08-12,2024-01-06,289,14,13195.66
100528,8,66,6020.07,8.25,0.13636363636363635,2023-02-02,2023-06-23,486,8,6020.07
100554,5,97,12903.99,19.4,0.5463917525773195,2023-09-18,2024-01-14,281,5,12903.99
100556,4,55,4738.13,13.75,0.38181818181818183,2023-01-31,2023-02-28,601,4,4738.13
100565,3,68,4850.07,22.67,0.10294117647058823,2023-03-09,2023-05-07,533,3,4850.07
100596,21,169,10758.08,8.05,0.4378698224852071,2023-03-31,2023-10-30,357,21,10758.08
100620,9,91,5978.84,10.11,0.5054945054945055,2023-01-04,2023-03-31,570,9,5978.84
100621,29,163,13026.95,5.62,0.5705521472392638,2023-10-04,2024-08-17,65,29,13026.95
100625,57,526,57452.75,9.23,0.591254752851711,2023-04-26,2024-04-16,188,57,57452.75
100628,3,16,1549.77,5.33,0.4375,2023-06-02,2023-06-30,479,3,1549.77
100631,17,174,21724.58,10.24,0.4942528735632184,2023-03-22,2023-11-24,332,17,21724.58
100643,4,64,3950.18,16.0,0.203125,2023-04-13,2023-06-21,488,4,3950.18
100663,5,5,343.18,1.0,0.2,2023-06-21,2023-10-03,384,5,343.18
100665,12,178,15380.36,14.83,0.30337078651685395,2023-08-12,2024-03-22,213,12,15380.36
100674,6,29,5463.8099999999995,4.83,0.5172413793103449,2023-05-08,2023-06-10,499,6,5463.81
100675,36,691,50795.74,19.19,0.7930535455861071,2023-04-28,2024-04-04,200,36,50795.74
100686,6,35,2656.15,5.83,0.37142857142857144,2023-05-23,2023-10-20,367,6,2656.15
100704,5,50,4414.85,10.0,0.2,2023-02-02,2023-05-11,529,5,4414.85
100725,46,495,44589.94,10.76,0.5717171717171717,2023-04-19,2024-04-10,194,46,44589.94
100730,7,96,6107.25,13.71,0.3854166666666667,2023-03-07,2023-07-11,468,7,6107.25
100739,6,13,914.2199999999999,2.17,0.38461538461538464,2023-06-07,2023-08-07,441,6,914.22
100758,11,136,10643.72,12.36,0.6176470588235294,2023-07-17,2024-02-23,241,11,10643.72
100779,5,18,1366.37,3.6,0.5555555555555556,2023-08-14,2023-10-22,365,5,1366.37
100782,4,50,3092.09,12.5,0.1,2023-05-24,2023-07-08,471,4,3092.09
100793,4,24,1582.24,6.0,0.20833333333333334,2023-08-28,2023-10-14,373,4,1582.24
100796,3,32,2629.09,10.67,0.1875,2023-03-26,2023-05-25,515,3,2629.09
100811,91,221,15017.18,2.43,0.6968325791855203,2023-05-03,2024-04-12,192,91,15017.18
100814,8,20,1321.01,2.5,0.45,2023-04-17,2023-08-10,438,8,1321.01
100864,13,101,8182.15,7.77,0.31683168316831684,2023-07-14,2024-03-26,209,13,8182.15
100873,23,128,7601.87,5.57,0.5625,2023-10-22,2024-08-21,61,23,7601.87
100882,15,232,21671.01,15.47,0.7801724137931034,2023-01-10,2023-03-27,574,15,21671.01
100891,15,47,2476.5099999999998,3.13,0.46808510638297873,2023-03-18,2023-06-12,497,15,2476.51
100942,3,16,740.05,5.33,0.1875,2023-09-07,2023-11-06,350,3,740.05
100962,3,37,3225.85,12.33,0.2972972972972973,2023-05-31,2023-07-19,460,3,3225.85
100974,13,98,6055.62,7.54,0.4387755102040816,2023-03-07,2023-05-27,513,13,6055.62
101009,31,102,7432.92,3.29,0.47058823529411764,2023-02-22,2024-01-26,269,31,7432.92
101010,61,391,26641.46,6.41,0.8542199488491049,2023-09-09,2024-08-31,51,61,26641.46
101044,20,133,10976.27,6.65,0.45864661654135336,2023-05-24,2024-01-16,279,20,10976.27
101078,10,15,1151.76,1.5,0.6666666666666666,2023-03-06,2023-08-04,444,10,1151.76
101089,24,579,42782.5,24.12,0.6338514680483592,2023-07-30,2024-06-30,113,24,42782.5
101107,6,12,1434.43,2.0,0.25,2023-04-23,2023-09-14,403,6,1434.43
101115,4,23,1733.6,5.75,0.13043478260869565,2023-01-03,2023-01-22,638,4,1733.6
101134,9,110,7503.14,12.22,0.22727272727272727,2023-03-01,2023-08-09,439,9,7503.14
101139,6,45,2954.2,7.5,0.35555555555555557,2023-01-26,2023-05-09,531,6,2954.2
101140,3,33,2061.83,11.0,0.09090909090909091,2023-08-27,2023-10-15,372,3,2061.83
101143,22,178,16115.84,8.09,0.38764044943820225,2023-08-28,2024-03-18,217,22,16115.84
101146,4,24,2152.82,6.0,0.2916666666666667,2023-03-22,2023-04-18,552,4,2152.82
101149,8,108,7778.1,13.5,0.4537037037037037,2023-07-15,2023-11-29,327,8,7778.1
101150,52,321,25156.66,6.17,0.7071651090342679,2023-02-06,2023-09-25,392,52,25156.66
101152,3,12,953.21,4.0,0.0,2023-08-12,2023-10-11,376,3,953.21
101154,12,240,20407.37,20.0,0.5583333333333333,2023-08-12,2024-05-01,173,12,20407.37
101161,69,704,53433.7,10.2,0.4815340909090909,2023-07-12,2024-07-06,107,69,53433.7
101163,35,461,30659.14,13.17,0.7744034707158352,2023-01-28,2023-12-16,310,35,30659.14
101175,4,15,1546.54,3.75,0.26666666666666666,2023-01-22,2023-03-20,581,4,1546.54
101179,3,17,963.23,5.67,0.17647058823529413,2023-07-01,2023-08-16,432,3,963.23
101183,5,51,3563.02,10.2,0.11764705882352941,2023-02-11,2023-03-12,589,5,3563.02
101192,8,79,6042.15,9.88,0.5189873417721519,2023-04-04,2023-07-30,449,8,6042.15
101205,4,113,9425.79,28.25,0.3008849557522124,2023-10-22,2023-12-29,297,4,9425.79
101208,3,44,3306.71,14.67,0.2727272727272727,2023-09-21,2023-11-06,350,3,3306.71
101231,17,149,10981.58,8.76,0.6577181208053692,2023-04-04,2023-11-01,355,17,10981.58
101237,23,147,10645.32,6.39,0.5782312925170068,2023-01-05,2023-08-30,418,23,10645.32
101240,12,101,10032.050000000001,8.42,0.6237623762376238,2023-04-18,2023-11-01,355,12,10032.05
101255,28,336,25044.93,12.0,0.6726190476190477,2023-09-13,2024-05-09,165,28,25044.93
101272,4,26,2293.09,6.5,0.038461538461538464,2023-05-20,2023-06-09,500,4,2293.09
101295,10,20,1755.8200000000002,2.0,0.7,2023-07-10,2023-12-15,311,10,1755.82
101301,12,190,17278.93,15.83,0.4421052631578947,2023-03-07,2023-08-19,429,12,17278.93
101303,11,54,4367.49,4.91,0.3333333333333333,2023-03-11,2023-08-29,419,11,4367.49
101325,7,37,2358.91,5.29,0.32432432432432434,2023-09-26,2024-01-29,266,7,2358.91
101332,11,29,1494.0,2.64,0.6206896551724138,2023-01-09,2023-02-16,613,11,1494.0
101341,10,97,7643.24,9.7,0.4020618556701031,2023-06-24,2024-01-16,279,10,7643.24
101343,87,798,60129.17,9.17,0.8546365914786967,2023-10-05,2024-09-28,23,87,60129.17
101358,31,150,11471.55,4.84,0.6866666666666666,2023-07-23,2024-06-26,117,31,11471.55
101366,12,113,7968.41,9.42,0.3805309734513274,2023-09-07,2024-02-17,247,12,7968.41
101378,14,119,7218.41,8.5,0.6218487394957983,2023-04-19,2023-08-23,425,14,7218.41
101407,4,38,2584.5099999999998,9.5,0.13157894736842105,2023-09-21,2023-12-09,317,4,2584.51
101412,9,100,8814.94,11.11,0.53,2023-03-29,2023-08-17,431,9,8814.94
101420,3,9,537.32,3.0,0.5555555555555556,2023-04-17,2023-05-05,535,3,537.32
101431,4,12,1212.89,3.0,0.08333333333333333,2023-03-12,2023-04-20,550,4,1212.89
101432,15,126,8938.03,8.4,0.46825396825396826,2023-09-08,2024-05-04,170,15,8938.03
101443,26,204,20048.57,7.85,0.4950980392156863,2023-10-02,2024-08-08,74,26,20048.57
101470,24,253,29068.14,10.54,0.6482213438735178,2023-08-17,2024-05-30,144,24,29068.14
101475,8,25,1553.92,3.12,0.48,2023-10-04,2024-03-30,205,8,1553.92
101480,8,112,9991.14,14.0,0.6339285714285714,2023-10-11,2024-02-05,259,8,9991.14
101482,8,86,7657.89,10.75,0.46511627906976744,2023-02-06,2023-08-03,445,8,7657.89
101519,5,51,7147.56,10.2,0.39215686274509803,2023-07-31,2023-11-09,347,5,7147.56
101550,6,54,4946.4,9.0,0.09259259259259259,2023-10-15,2024-01-24,271,6,4946.4
101555,6,155,13208.57,25.83,0.432258064516129,2023-02-24,2023-05-19,521,6,13208.57
101570,19,111,7922.71,5.84,0.46846846846846846,2023-08-06,2024-03-15,220,19,7922.71
101574,4,9,573.61,2.25,0.2222222222222222,2023-09-24,2023-12-05,321,4,573.61
101575,39,437,27525.56,11.21,0.5583524027459954,2023-04-09,2024-03-04,231,39,27525.56
101590,15,167,11199.37,11.13,0.4251497005988024,2023-04-07,2023-09-05,412,15,11199.37
101606,3,54,6044.6,18.0,0.018518518518518517,2023-05-05,2023-07-04,475,3,6044.6
101613,4,62,4303.12,15.5,0.04838709677419355,2023-08-25,2023-09-25,392,4,4303.12
101620,8,20,1103.24,2.5,0.55,2023-10-23,2024-03-17,218,8,1103.24
101636,20,94,8220.5,4.7,0.574468085106383,2023-08-17,2024-06-09,134,20,8220.5
101638,75,628,35588.52,8.37,0.9140127388535032,2023-05-18,2024-03-08,227,75,35588.52
101639,10,177,11823.82,17.7,0.6045197740112994,2023-03-14,2023-05-21,519,10,11823.82
101644,15,174,13532.45,11.6,0.6206896551724138,2023-01-17,2023-07-30,449,15,13532.45
101657,24,390,33018.87,16.25,0.717948717948718,2023-02-27,2023-12-20,306,24,33018.87
101664,12,130,9661.85,10.83,0.676923076923077,2023-01-12,2023-03-30,571,12,9661.85
101673,9,61,4560.1,6.78,0.4918032786885246,2023-06-25,2023-08-10,438,9,4560.1
101675,7,153,10315.58,21.86,0.28104575163398693,2023-06-05,2023-10-03,384,7,10315.58
101676,4,101,7431.98,25.25,0.3465346534653465,2023-03-05,2023-03-19,582,4,7431.98
101681,7,30,5024.16,4.29,0.0,2023-10-03,2024-02-25,239,7,5024.16
101686,11,54,3567.75,4.91,0.2222222222222222,2023-03-07,2023-07-04,475,11,3567.75
101710,3,28,1467.19,9.33,0.5,2023-06-08,2023-06-30,479,3,1467.19
101711,27,196,16370.9,7.26,0.5816326530612245,2023-07-30,2023-12-19,307,27,16370.9
101714,32,69,4483.46,2.16,0.6811594202898551,2023-08-23,2024-05-17,157,32,4483.46
101719,72,866,61426.51,12.03,0.8083140877598153,2023-09-27,2024-09-17,34,72,61426.51
101721,15,92,7845.45,6.13,0.42391304347826086,2023-07-26,2024-02-11,253,15,7845.45
101727,34,512,39798.229999999996,15.06,0.90234375,2023-10-25,2024-06-14,129,34,39798.23
101728,10,40,9731.75,4.0,0.225,2023-09-12,2024-02-14,250,10,9731.75
101730,6,18,1511.86,3.0,0.3888888888888889,2023-07-10,2023-10-24,363,6,1511.86
101731,3,31,2133.64,10.33,0.12903225806451613,2023-09-15,2023-10-02,385,3,2133.64
101732,3,28,2095.85,9.33,0.07142857142857142,2023-01-03,2023-01-11,649,3,2095.85
101745,34,217,14359.02,6.38,0.5622119815668203,2023-07-24,2024-05-20,154,34,14359.02
101760,4,22,2181.6800000000003,5.5,0.22727272727272727,2023-05-14,2023-07-21,458,4,2181.68
101766,4,71,8146.13,17.75,0.4507042253521127,2023-03-06,2023-05-08,532,4,8146.13
101807,6,95,7630.95,15.83,0.2631578947368421,2023-01-30,2023-06-12,497,6,7630.95
101809,4,50,3273.54,12.5,0.42,2023-10-25,2024-01-08,287,4,3273.54
101817,11,31,3242.67,2.82,0.5806451612903226,2023-08-28,2024-05-10,164,11,3242.67
101834,4,109,8698.289999999999,27.25,0.3761467889908257,2023-05-07,2023-05-27,513,4,8698.29
101859,4,36,2622.39,9.0,0.19444444444444445,2023-06-05,2023-08-16,432,4,2622.39
101867,9,108,7732.26,12.0,0.49074074074074076,2023-07-15,2023-10-07,380,9,7732.26
101876,5,63,5510.09,12.6,0.07936507936507936,2023-02-16,2023-05-02,538,5,5510.09
101885,7,22,1797.13,3.14,0.5,2023-07-15,2023-12-24,302,7,1797.13
101887,8,19,1585.4,2.38,0.42105263157894735,2023-10-12,2024-02-18,246,8,1585.4
101901,10,61,5257.36,6.1,0.2786885245901639,2023-03-09,2023-09-16,401,10,5257.36
101925,43,278,18502.88,6.47,0.7553956834532374,2023-02-17,2024-02-03,261,43,18502.88
101927,15,83,5894.19,5.53,0.3373493975903614,2023-06-11,2024-01-01,294,15,5894.19
101930,12,50,3285.89,4.17,0.46,2023-10-24,2024-05-10,164,12,3285.89
101933,47,539,37408.89,11.47,0.7588126159554731,2023-01-05,2023-10-11,376,47,37408.89
101936,3,14,1268.15,4.67,0.14285714285714285,2023-03-03,2023-03-18,583,3,1268.15
101938,5,34,3686.94,6.8,0.3235294117647059,2023-03-28,2023-07-17,462,5,3686.94
101940,7,48,3956.17,6.86,0.2916666666666667,2023-08-26,2024-01-18,277,7,3956.17
101943,9,163,12180.07,18.11,0.43558282208588955,2023-02-24,2023-09-03,414,9,12180.07
101963,4,9,814.55,2.25,0.3333333333333333,2023-02-01,2023-05-02,538,4,814.55
102001,57,853,62922.55,14.96,0.6869871043376319,2023-06-01,2024-05-18,156,57,62922.55
102005,3,42,2757.23,14.0,0.35714285714285715,2023-10-08,2023-12-07,319,3,2757.23
102008,12,140,11564.78,11.67,0.32857142857142857,2023-07-31,2024-01-10,285,12,11564.78
102039,5,43,2959.37,8.6,0.18604651162790697,2023-01-19,2023-04-03,567,5,2959.37
102040,11,50,3268.66,4.55,0.36,2023-10-03,2024-05-12,162,11,3268.66
102053,6,16,1304.45,2.67,0.5625,2023-08-23,2023-11-01,355,6,1304.45
102058,17,204,14274.72,12.0,0.37745098039215685,2023-02-16,2023-11-03,353,17,14274.72
102060,6,38,2816.49,6.33,0.2631578947368421,2023-07-03,2023-10-02,385,6,2816.49
102097,3,6,1120.21,2.0,0.16666666666666666,2023-09-05,2023-10-22,365,3,1120.21
102107,8,18,1136.8600000000001,2.25,0.6666666666666666,2023-07-03,2023-11-22,334,8,1136.86
102120,3,26,1623.14,8.67,0.07692307692307693,2023-08-06,2023-10-05,382,3,1623.14
102140,4,49,3500.3,12.25,0.2857142857142857,2023-03-17,2023-04-03,567,4,3500.3
102148,25,246,16543.58,9.84,0.47560975609756095,2023-08-10,2024-07-07,106,25,16543.58
102151,17,272,17936.47,16.0,0.5220588235294118,2023-04-29,2023-09-23,394,17,17936.47
102158,15,272,22946.64,18.13,0.49264705882352944,2023-03-14,2023-11-08,348,15,22946.64
102160,17,122,9460.15,7.18,0.3524590163934426,2023-03-19,2023-06-17,492,17,9460.15
102177,3,28,2708.1,9.33,0.2857142857142857,2023-04-11,2023-06-02,507,3,2708.1
102183,4,95,8276.19,23.75,0.2,2023-01-18,2023-03-12,589,4,8276.19
102190,28,765,50019.55,27.32,0.7790849673202614,2023-06-12,2024-03-12,223,28,50019.55
102219,9,41,3204.71,4.56,0.4634146341463415,2023-02-02,2023-09-01,416,9,3204.71
102220,6,56,3412.7200000000003,9.33,0.21428571428571427,2023-02-02,2023-04-05,565,6,3412.72
102233,26,59,5213.43,2.27,0.5254237288135594,2023-02-23,2023-05-02,538,26,5213.43
102234,15,80,6888.97,5.33,0.4875,2023-07-16,2024-02-05,259,15,6888.97
102239,7,70,6664.05,10.0,0.24285714285714285,2023-07-17,2023-10-08,379,7,6664.05
102243,17,371,33259.12,21.82,0.48787061994609165,2023-06-05,2024-01-09,286,17,33259.12
102265,15,60,3579.2799999999997,4.0,0.4666666666666667,2023-10-18,2024-01-05,290,15,3579.28
102269,5,58,3977.39,11.6,0.1724137931034483,2023-01-11,2023-03-26,575,5,3977.39
102272,37,175,13829.289999999999,4.73,0.6571428571428571,2023-05-03,2024-04-11,193,37,13829.29
102313,40,421,27379.98,10.52,0.8123515439429929,2023-05-22,2024-05-06,168,40,27379.98
102323,4,41,5573.84,10.25,0.34146341463414637,2023-04-07,2023-05-29,511,4,5573.84
102361,13,55,3491.05,4.23,0.43636363636363634,2023-08-10,2023-09-19,398,13,3491.05
102386,5,20,1508.08,4.0,0.1,2023-03-23,2023-07-02,477,5,1508.08
102388,4,66,4070.23,16.5,0.25757575757575757,2023-06-30,2023-09-08,409,4,4070.23
102395,13,278,19579.87,21.38,0.5467625899280576,2023-04-27,2023-10-07,380,13,19579.87
102408,11,45,2737.08,4.09,0.6444444444444445,2023-10-15,2023-11-26,330,11,2737.08
102420,8,113,10229.31,14.12,0.5221238938053098,2023-01-06,2023-08-01,447,8,10229.31
102446,16,187,11373.34,11.69,0.7540106951871658,2023-02-26,2023-10-30,357,16,11373.34
102456,38,767,75658.14,20.18,0.6505867014341591,2023-07-17,2024-06-05,138,38,75658.14
102457,17,271,15185.54,15.94,0.6715867158671587,2023-09-21,2024-03-08,227,17,15185.54
102464,7,40,2574.56,5.71,0.15,2023-05-08,2023-06-25,484,7,2574.56
102465,20,243,18974.27,12.15,0.6213991769547325,2023-03-27,2024-01-28,267,20,18974.27
102503,3,23,1624.25,7.67,0.0,2023-01-08,2023-03-08,593,3,1624.25
102505,12,150,11668.0,12.5,0.5266666666666666,2023-01-03,2023-03-20,581,12,11668.0
102509,16,189,15614.25,11.81,0.4497354497354497,2023-05-31,2024-01-23,272,16,15614.25
102511,5,12,809.4599999999999,2.4,0.5,2023-08-28,2023-12-26,300,5,809.46
102522,3,4,211.26,1.33,0.0,2023-06-27,2023-07-25,454,3,211.26
102526,19,125,10186.68,6.58,0.264,2023-06-06,2024-02-03,261,19,10186.68
102535,7,92,7430.66,13.14,0.25,2023-09-20,2023-12-08,318,7,7430.66
102552,5,59,4840.57,11.8,0.11864406779661017,2023-02-12,2023-06-10,499,5,4840.57
102558,39,331,24872.22,8.49,0.6737160120845922,2023-08-25,2024-07-26,87,39,24872.22
102570,12,77,3791.07,6.42,0.4805194805194805,2023-03-16,2023-09-28,389,12,3791.07
102571,3,31,2173.88,10.33,0.22580645161290322,2023-01-10,2023-02-22,607,3,2173.88
102583,9,117,7833.7,13.0,0.5470085470085471,2023-07-11,2023-11-12,344,9,7833.7
102589,13,130,8418.4,10.0,0.7076923076923077,2023-09-07,2024-07-11,102,13,8418.4
102605,6,52,4795.51,8.67,0.3076923076923077,2023-03-10,2023-04-16,554,6,4795.51
102610,8,69,4963.47,8.62,0.5362318840579711,2023-03-14,2023-05-20,520,8,4963.47
102616,8,172,14188.43,21.5,0.38372093023255816,2023-05-01,2023-09-22,395,8,14188.43
102617,26,398,37128.98,15.31,0.5301507537688442,2023-10-18,2024-07-27,86,26,37128.98
102628,15,179,15802.49,11.93,0.4972067039106145,2023-09-27,2024-04-22,182,15,15802.49
102630,7,72,7111.94,10.29,0.3611111111111111,2023-03-26,2023-08-03,445,7,7111.94
102632,36,318,28969.97,8.83,0.6949685534591195,2023-09-04,2024-08-04,78,36,28969.97
102643,14,87,6228.48,6.21,0.5977011494252874,2023-08-05,2023-12-12,314,14,6228.48
102649,10,60,4098.9,6.0,0.3,2023-05-29,2023-09-25,392,10,4098.9
102651,26,363,28902.65,13.96,0.6556473829201102,2023-10-27,2024-08-06,76,26,28902.65
102652,3,33,2427.88,11.0,0.15151515151515152,2023-05-06,2023-06-18,491,3,2427.88
